experiment_name,sigma,noise,eps,top_1_acc_train,top_1_acc_cert,top_1_acc_pred
cifar_gaussian_05,0.5,GaussianNoise,0.5510204081632653,0.3011399999999995,0.2048,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.5816326530612245,0.3011399999999995,0.2006,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.6122448979591837,0.3011399999999995,0.1957,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.6428571428571428,0.3011399999999995,0.1913,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.673469387755102,0.3011399999999995,0.1868,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.7040816326530612,0.3011399999999995,0.1835,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.7346938775510203,0.3011399999999995,0.1783,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.7653061224489796,0.3011399999999995,0.1747,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.7959183673469388,0.3011399999999995,0.1706,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.826530612244898,0.3011399999999995,0.1676,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.8571428571428571,0.3011399999999995,0.1632,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.8877551020408163,0.3011399999999995,0.1589,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.9183673469387755,0.3011399999999995,0.1544,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.9489795918367346,0.3011399999999995,0.1505,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.9795918367346939,0.3011399999999995,0.1469,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.010204081632653,0.3011399999999995,0.1424,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.0408163265306123,0.3011399999999995,0.1378,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.0714285714285714,0.3011399999999995,0.1339,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.1020408163265305,0.3011399999999995,0.1295,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.1326530612244898,0.3011399999999995,0.1244,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.163265306122449,0.3011399999999995,0.1208,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.193877551020408,0.3011399999999995,0.1159,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.2244897959183674,0.3011399999999995,0.1115,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.2551020408163265,0.3011399999999995,0.1068,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.2857142857142856,0.3011399999999995,0.1047,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.316326530612245,0.3011399999999995,0.0983,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.346938775510204,0.3011399999999995,0.0935,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.3775510204081631,0.3011399999999995,0.0892,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.4081632653061225,0.3011399999999995,0.0829,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.4387755102040816,0.3011399999999995,0.0756,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.4693877551020407,0.3011399999999995,0.0642,0.31
cifar_gaussian_05,0.5,GaussianNoise,1.5,0.3011399999999995,0.0642,0.31
cifar_gaussian_075,0.75,GaussianNoise,0.0,0.1904599999999999,0.1894,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.030612244897959183,0.1904599999999999,0.1876,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.061224489795918366,0.1904599999999999,0.1864,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.09183673469387754,0.1904599999999999,0.1849,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.12244897959183673,0.1904599999999999,0.1831,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.15306122448979592,0.1904599999999999,0.1812,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.18367346938775508,0.1904599999999999,0.1792,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.21428571428571427,0.1904599999999999,0.1771,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.24489795918367346,0.1904599999999999,0.1751,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.2755102040816326,0.1904599999999999,0.1734,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.30612244897959184,0.1904599999999999,0.1707,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.336734693877551,0.1904599999999999,0.1686,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.36734693877551017,0.1904599999999999,0.1672,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.3979591836734694,0.1904599999999999,0.1658,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.42857142857142855,0.1904599999999999,0.164,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.45918367346938777,0.1904599999999999,0.1624,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.4897959183673469,0.1904599999999999,0.1617,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.5204081632653061,0.1904599999999999,0.1604,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.5510204081632653,0.1904599999999999,0.1588,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.5816326530612245,0.1904599999999999,0.1578,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.6122448979591837,0.1904599999999999,0.1551,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.6428571428571428,0.1904599999999999,0.1537,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.673469387755102,0.1904599999999999,0.1521,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.7040816326530612,0.1904599999999999,0.1498,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.7346938775510203,0.1904599999999999,0.1473,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.7653061224489796,0.1904599999999999,0.1455,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.7959183673469388,0.1904599999999999,0.1434,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.826530612244898,0.1904599999999999,0.142,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.8571428571428571,0.1904599999999999,0.1403,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.8877551020408163,0.1904599999999999,0.1394,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.9183673469387755,0.1904599999999999,0.1368,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.9489795918367346,0.1904599999999999,0.1353,0.2006
cifar_gaussian_075,0.75,GaussianNoise,0.9795918367346939,0.1904599999999999,0.1343,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.010204081632653,0.1904599999999999,0.1323,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.0408163265306123,0.1904599999999999,0.1301,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.0714285714285714,0.1904599999999999,0.1282,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.1020408163265305,0.1904599999999999,0.1266,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.1326530612244898,0.1904599999999999,0.1246,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.163265306122449,0.1904599999999999,0.1234,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.193877551020408,0.1904599999999999,0.1219,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.2244897959183674,0.1904599999999999,0.1197,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.2551020408163265,0.1904599999999999,0.1171,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.2857142857142856,0.1904599999999999,0.1154,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.316326530612245,0.1904599999999999,0.1141,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.346938775510204,0.1904599999999999,0.1124,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.3775510204081631,0.1904599999999999,0.1108,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.4081632653061225,0.1904599999999999,0.1093,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.4387755102040816,0.1904599999999999,0.1062,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.4693877551020407,0.1904599999999999,0.1055,0.2006
cifar_gaussian_075,0.75,GaussianNoise,1.5,0.1904599999999999,0.1034,0.2006
cifar_gaussian_015,0.15,GaussianNoise,0.0,0.9890800000000003,0.8342,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.030612244897959183,0.9890800000000003,0.8194,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.061224489795918366,0.9890800000000003,0.8015,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.09183673469387754,0.9890800000000003,0.7843,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.12244897959183673,0.9890800000000003,0.7643,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.15306122448979592,0.9890800000000003,0.7444,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.18367346938775508,0.9890800000000003,0.7231,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.21428571428571427,0.9890800000000003,0.7001,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.24489795918367346,0.9890800000000003,0.6737,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.2755102040816326,0.9890800000000003,0.6466,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.30612244897959184,0.9890800000000003,0.6146,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.336734693877551,0.9890800000000003,0.5844,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.36734693877551017,0.9890800000000003,0.5489,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.3979591836734694,0.9890800000000003,0.5109,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.42857142857142855,0.9890800000000003,0.4511,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.45918367346938777,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.4897959183673469,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.5204081632653061,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.5510204081632653,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.5816326530612245,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.6122448979591837,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.6428571428571428,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.673469387755102,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.7040816326530612,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.7346938775510203,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.7653061224489796,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.7959183673469388,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.826530612244898,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.8571428571428571,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.8877551020408163,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.9183673469387755,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.9489795918367346,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,0.9795918367346939,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.010204081632653,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.0408163265306123,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.0714285714285714,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.1020408163265305,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.1326530612244898,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.163265306122449,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.193877551020408,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.2244897959183674,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.2551020408163265,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.2857142857142856,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.316326530612245,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.346938775510204,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.3775510204081631,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.4081632653061225,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.4387755102040816,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.4693877551020407,0.9890800000000003,0.0,0.8595
cifar_gaussian_015,0.15,GaussianNoise,1.5,0.9890800000000003,0.0,0.8595
cifar_gaussian_1,1.0,GaussianNoise,0.0,0.1234000000000001,0.129,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.030612244897959183,0.1234000000000001,0.1283,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.061224489795918366,0.1234000000000001,0.128,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.09183673469387754,0.1234000000000001,0.1274,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.12244897959183673,0.1234000000000001,0.1266,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.15306122448979592,0.1234000000000001,0.126,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.18367346938775508,0.1234000000000001,0.1258,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.21428571428571427,0.1234000000000001,0.1252,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.24489795918367346,0.1234000000000001,0.1243,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.2755102040816326,0.1234000000000001,0.1233,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.30612244897959184,0.1234000000000001,0.1227,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.336734693877551,0.1234000000000001,0.1215,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.36734693877551017,0.1234000000000001,0.1211,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.3979591836734694,0.1234000000000001,0.12,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.42857142857142855,0.1234000000000001,0.1192,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.45918367346938777,0.1234000000000001,0.1185,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.4897959183673469,0.1234000000000001,0.1182,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.5204081632653061,0.1234000000000001,0.1175,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.5510204081632653,0.1234000000000001,0.117,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.5816326530612245,0.1234000000000001,0.1163,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.6122448979591837,0.1234000000000001,0.1162,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.6428571428571428,0.1234000000000001,0.1155,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.673469387755102,0.1234000000000001,0.1144,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.7040816326530612,0.1234000000000001,0.114,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.7346938775510203,0.1234000000000001,0.1137,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.7653061224489796,0.1234000000000001,0.1134,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.7959183673469388,0.1234000000000001,0.1125,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.826530612244898,0.1234000000000001,0.1117,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.8571428571428571,0.1234000000000001,0.1112,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.8877551020408163,0.1234000000000001,0.111,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.9183673469387755,0.1234000000000001,0.1102,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.9489795918367346,0.1234000000000001,0.1093,0.135
cifar_gaussian_1,1.0,GaussianNoise,0.9795918367346939,0.1234000000000001,0.1085,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.010204081632653,0.1234000000000001,0.1078,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.0408163265306123,0.1234000000000001,0.1075,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.0714285714285714,0.1234000000000001,0.1069,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.1020408163265305,0.1234000000000001,0.1065,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.1326530612244898,0.1234000000000001,0.1064,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.163265306122449,0.1234000000000001,0.1055,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.193877551020408,0.1234000000000001,0.1051,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.2244897959183674,0.1234000000000001,0.1047,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.2551020408163265,0.1234000000000001,0.1043,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.2857142857142856,0.1234000000000001,0.1035,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.316326530612245,0.1234000000000001,0.1027,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.346938775510204,0.1234000000000001,0.1025,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.3775510204081631,0.1234000000000001,0.1023,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.4081632653061225,0.1234000000000001,0.1018,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.4387755102040816,0.1234000000000001,0.1015,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.4693877551020407,0.1234000000000001,0.1008,0.135
cifar_gaussian_1,1.0,GaussianNoise,1.5,0.1234000000000001,0.1004,0.135
cifar_gaussian_035,0.35,GaussianNoise,0.0,0.5686800000000015,0.5187,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.030612244897959183,0.5686800000000015,0.5062,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.061224489795918366,0.5686800000000015,0.4935,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.09183673469387754,0.5686800000000015,0.4826,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.12244897959183673,0.5686800000000015,0.4709,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.15306122448979592,0.5686800000000015,0.4575,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.18367346938775508,0.5686800000000015,0.4458,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.21428571428571427,0.5686800000000015,0.4342,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.24489795918367346,0.5686800000000015,0.4202,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.2755102040816326,0.5686800000000015,0.4082,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.30612244897959184,0.5686800000000015,0.3976,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.336734693877551,0.5686800000000015,0.3859,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.36734693877551017,0.5686800000000015,0.3741,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.3979591836734694,0.5686800000000015,0.3617,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.42857142857142855,0.5686800000000015,0.3497,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.45918367346938777,0.5686800000000015,0.3372,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.4897959183673469,0.5686800000000015,0.3264,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.5204081632653061,0.5686800000000015,0.3141,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.5510204081632653,0.5686800000000015,0.302,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.5816326530612245,0.5686800000000015,0.2916,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.6122448979591837,0.5686800000000015,0.2816,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.6428571428571428,0.5686800000000015,0.2661,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.673469387755102,0.5686800000000015,0.2548,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.7040816326530612,0.5686800000000015,0.2436,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.7346938775510203,0.5686800000000015,0.2319,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.7653061224489796,0.5686800000000015,0.2204,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.7959183673469388,0.5686800000000015,0.2118,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.826530612244898,0.5686800000000015,0.1999,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.8571428571428571,0.5686800000000015,0.1869,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.8877551020408163,0.5686800000000015,0.1744,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.9183673469387755,0.5686800000000015,0.1629,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.9489795918367346,0.5686800000000015,0.1567,0.5692
cifar_gaussian_035,0.35,GaussianNoise,0.9795918367346939,0.5686800000000015,0.1382,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.010204081632653,0.5686800000000015,0.1241,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.0408163265306123,0.5686800000000015,0.1046,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.0714285714285714,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.1020408163265305,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.1326530612244898,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.163265306122449,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.193877551020408,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.2244897959183674,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.2551020408163265,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.2857142857142856,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.316326530612245,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.346938775510204,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.3775510204081631,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.4081632653061225,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.4387755102040816,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.4693877551020407,0.5686800000000015,0.0,0.5692
cifar_gaussian_035,0.35,GaussianNoise,1.5,0.5686800000000015,0.0,0.5692
cifar_expinf_035,0.35,ExpInfNoise,0.0,0.17577999999999988,0.204,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.030612244897959183,0.17577999999999988,0.2018,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.061224489795918366,0.17577999999999988,0.1988,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.09183673469387754,0.17577999999999988,0.196,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.12244897959183673,0.17577999999999988,0.1938,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.15306122448979592,0.17577999999999988,0.1904,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.18367346938775508,0.17577999999999988,0.1879,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.21428571428571427,0.17577999999999988,0.1848,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.24489795918367346,0.17577999999999988,0.1821,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.2755102040816326,0.17577999999999988,0.1784,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.30612244897959184,0.17577999999999988,0.175,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.336734693877551,0.17577999999999988,0.171,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.36734693877551017,0.17577999999999988,0.1669,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.3979591836734694,0.17577999999999988,0.1629,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.42857142857142855,0.17577999999999988,0.1587,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.45918367346938777,0.17577999999999988,0.1542,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.4897959183673469,0.17577999999999988,0.1481,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.5204081632653061,0.17577999999999988,0.1439,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.5510204081632653,0.17577999999999988,0.1376,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.5816326530612245,0.17577999999999988,0.1311,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.6122448979591837,0.17577999999999988,0.1229,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.6428571428571428,0.17577999999999988,0.113,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.673469387755102,0.17577999999999988,0.0917,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.7040816326530612,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.7346938775510203,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.7653061224489796,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.7959183673469388,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.826530612244898,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.8571428571428571,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.8877551020408163,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.9183673469387755,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.9489795918367346,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,0.9795918367346939,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.010204081632653,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.0408163265306123,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.0714285714285714,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.1020408163265305,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.1326530612244898,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.163265306122449,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.193877551020408,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.2244897959183674,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.2551020408163265,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.2857142857142856,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.316326530612245,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.346938775510204,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.3775510204081631,0.17577999999999988,0.0,0.2152
